,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,0.026018507,-0.0042970087,0.0020546794,-0.0024749683,-11.1069765,-12.259312,-31.952253,-35.26726,-3.0192823,3.2004673,-0.062186077,0.06676053,-1.0057671,-1.1101142,-0.064203724,0.064626515,-0.9432224,-1.0410806,80195.42,26604.578,18336.025,35254.816,34958.18,70213.0,1.4351957810049378,1.3911033543538263
3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,0.026026312,-0.0042976006,0.0020543837,-0.002475264,-11.111373,-12.2607765,-31.964901,-35.271477,-3.0192828,3.2000067,-0.06220964,0.06678551,-1.0061651,-1.1102469,-0.06422885,0.06464993,-0.943572,-1.0411788,80217.51,26610.936,18330.748,35275.83,34979.016,70254.84,1.4350861205261454,1.3911034787541374
3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,0.026034116,-0.004297897,0.0020540876,-0.0024755604,-11.114309,-12.262245,-31.973347,-35.2757,-3.0190527,3.1995454,-0.0622332,0.06681048,-1.0064311,-1.1103798,-0.06425398,0.064673334,-0.94379765,-1.0412773,80228.586,26617.309,18325.465,35285.81,34988.914,70274.72,1.434976281335919,1.3910462280956988
3337,3337,3337,3337,3337,3337,3337,3337,3337,3337,3337,3337,0.0260419169999999,-0.004298489,0.0020537912,-0.002475856,-11.118709,-12.263709,-31.986004,-35.27991,-3.0190523,3.1990836,-0.06225676,0.06683545,-1.0068295,-1.1105124,-0.0642791,0.06469674,-0.9441475,-1.0413755,80250.68,26623.666,18320.176,35306.84,35009.766,70316.61,1.434866311006127,1.3910461285697533
3338,3338,3338,3338,3338,3338,3338,3338,3338,3338,3338,3338,0.026049722,-0.0042987857,0.0020534955,-0.0024761518,-11.121643,-12.265174,-31.994444,-35.284126,-3.0188227,3.1986232,-0.06228032,0.06686041,-1.0070951,-1.110645,-0.064304225,0.06472014,-0.9443729,-1.0414737,80261.76,26630.025,18314.9,35316.836,35019.676,70336.516,1.4347566620242262,1.3909889990423439
3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,0.026057526,-0.004299377,0.0020534955,-0.0024764484,-11.124572,-12.266644,-32.002872,-35.288353,-3.0190523,3.1986232,-0.06230388,0.066885374,-1.0073605,-1.1107781,-0.06432935,0.064743534,-0.944598,-1.0415723,80283.84,26636.408,18314.9,35332.53,35035.242,70367.77,1.4347566620242262,1.3910461285697533
3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,0.02606533,-0.004299673,0.0020531998,-0.0024764484,-11.1275015,-12.266644,-32.0113,-35.288353,-3.0190523,3.1981626,-0.06232744,0.066910334,-1.0076257,-1.1107781,-0.06435447,0.06476693,-0.94482297,-1.0415461,80294.88,26636.408,18309.627,35348.848,35051.42,70400.266,1.4346469533782198,1.3910461285697533
3341,3341,3341,3341,3341,3341,3341,3341,3341,3341,3341,3341,0.0260731339999999,-0.0043002646,0.0020529034,-0.0024767446,-11.131901,-12.26811,-32.023956,-35.292572,-3.0190516,3.1977007,-0.062351003,0.066935286,-1.0080241,-1.1109109,-0.0643796,0.06479032,-0.9451728,-1.0416445,80316.99,26642.78,18304.342,35369.87,35072.266,70442.14,1.4345369230016018,1.391045954399325
3342,3342,3342,3342,3342,3342,3342,3342,3342,3342,3342,3342,0.026080939,-0.004300561,0.0020526077,-0.0024770403,-11.134832,-12.269575,-32.03239,-35.296787,-3.018822,3.1972404,-0.062374562,0.066960245,-1.0082896,-1.1110436,-0.064404726,0.06481371,-0.945398,-1.0417427,80328.06,26649.14,18299.068,35379.85,35082.164,70462.016,1.4344272617198899,1.390988824861965
3343,3343,3343,3343,3343,3343,3343,3343,3343,3343,3343,3343,0.026088744,-0.0043011527,0.0020523116,-0.002477336,-11.139232,-12.27104,-32.045044,-35.301,-3.0188217,3.196779,-0.06239812,0.06698519,-1.0086879,-1.1111763,-0.06442986,0.06483709,-0.9457476,-1.0418409,80350.164,26655.504,18293.79,35400.87,35103.008,70503.875,1.4343173263055244,1.3909887502132219
3344,3344,3344,3344,3344,3344,3344,3344,3344,3344,3344,3344,0.026096544,-0.0043014484,0.0020520156,-0.0024776324,-11.142162,-12.272508,-32.053474,-35.30522,-3.018591,3.196318,-0.06242168,0.067010134,-1.0089532,-1.1113092,-0.06445498,0.06486047,-0.9459727,-1.0419394,80361.22,26661.883,18288.514,35410.824,35112.88,70523.7,1.4342074741257,1.3909313436798822
3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,0.026104349,-0.0043017445,0.0020520156,-0.002477928,-11.143629,-12.2739725,-32.057693,-35.309437,-3.0185912,3.196318,-0.062445235,0.06703508,-1.009086,-1.1114417,-0.0644801,0.06488385,-0.9460734,-1.0420375,80372.29,26668.246,18288.514,35415.527,35117.54,70533.06,1.4342074741257,1.3909313934485685
3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,0.026112154,-0.004302337,0.0020517195,-0.002477928,-11.14803,-12.2739725,-32.070354,-35.309437,-3.0188217,3.1958568,-0.062468793,0.06706002,-1.0094845,-1.1114417,-0.064505234,0.06490722,-0.94642323,-1.0420113,80394.414,26668.246,18283.234,35442.934,35144.715,70587.65,1.4340975622109806,1.3909887502132219
3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,0.026119958,-0.0043026325,0.0020514238,-0.0024782238,-11.150959,-12.275437,-32.07878,-35.313652,-3.0185916,3.1953962,-0.062492352,0.06708496,-1.0097499,-1.1115744,-0.064530365,0.064930595,-0.94664824,-1.0421095,80405.47,26674.611,18277.965,35452.89,35154.59,70607.484,1.433987781228221,1.390931492985934
3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,0.0261277639999999,-0.0043032244,0.002051128,-0.0024785202,-11.155355,-12.276905,-32.09143,-35.317875,-3.0185914,3.1949356,-0.06251591,0.0671099,-1.0101479,-1.1117073,-0.06455549,0.06495396,-0.94699764,-1.042208,80427.586,26680.994,18272.697,35473.902,35175.42,70649.33,1.4338779881922739,1.3909314432172526
3349,3349,3349,3349,3349,3349,3349,3349,3349,3349,3349,3349,0.026135567,-0.0043035205,0.0020508317,-0.0024788163,-11.158291,-12.278373,-32.099873,-35.322094,-3.0183606,3.194474,-0.062539466,0.06713483,-1.0104138,-1.1118402,-0.06458062,0.064977325,-0.947223,-1.0423063,80438.664,26687.37,18267.416,35483.88,35185.316,70669.195,1.4337679446916047,1.390874008508158
3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,0.0261433719999999,-0.0043041124,0.0020508317,-0.002479112,-11.161222,-12.279837,-32.108307,-35.32631,-3.018591,3.194474,-0.06256302,0.06715976,-1.0106792,-1.1119728,-0.06460574,0.06500069,-0.9474481,-1.0424044,80460.79,26693.736,18267.416,35499.633,35200.938,70700.57,1.4337679446916047,1.3909313436798822
3351,3351,3351,3351,3351,3351,3351,3351,3351,3351,3351,3351,0.0261511759999999,-0.0043044086,0.002050536,-0.002479408,-11.164154,-12.281302,-32.11674,-35.330524,-3.0183613,3.1940134,-0.062586576,0.06718469,-1.0109446,-1.1121056,-0.06463087,0.06502405,-0.947673,-1.0425028,80471.86,26700.111,18262.148,35509.605,35210.824,70720.43,1.433658127515158,1.390874182708537
3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,0.026158977,-0.0043050004,0.0020502398,-0.002479704,-11.168552,-12.28277,-32.129395,-35.334743,-3.0183606,3.193552,-0.062610134,0.06720961,-1.011343,-1.1122384,-0.064656004,0.0650474,-0.94802266,-1.042601,80493.99,26706.488,18256.875,35530.625,35231.67,70762.3,1.4335481075085268,1.390874008508158
3353,3353,3353,3353,3353,3353,3353,3353,3353,3353,3353,3353,0.026166781,-0.004305296,0.0020502398,-0.002479704,-11.170017,-12.28277,-32.133606,-35.334743,-3.0185912,3.193552,-0.062633686,0.06723453,-1.0114756,-1.1122384,-0.064681135,0.065070756,-0.9481231,-1.0425748,80505.055,26706.488,18256.875,35541.688,35242.637,70784.33,1.4335481075085268,1.3909313934485685
3354,3354,3354,3354,3354,3354,3354,3354,3354,3354,3354,3354,0.026174584,-0.0043058884,0.0020499437,-0.0024799998,-11.174418,-12.284235,-32.146267,-35.33896,-3.0185916,3.1930907,-0.062657245,0.06725945,-1.0118741,-1.1123711,-0.064706266,0.065094106,-0.94847286,-1.042673,80527.2,26712.857,18251.6,35562.746,35263.52,70826.266,1.4334380992449183,1.390931492985934
3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,3355,0.02618239,-0.0043064803,0.002049648,-0.0024802955,-11.178815,-12.285699,-32.158916,-35.34317,-3.018592,3.19263,-0.0626808,0.06728437,-1.0122722,-1.1125036,-0.0647314,0.06511745,-0.9488222,-1.042771,80549.34,26719.229,18246.336,35583.777,35284.37,70868.15,1.4333282219864343,1.3909315925232892
3356,3356,3356,3356,3356,3356,3356,3356,3356,3356,3356,3356,0.026190194,-0.0043067764,0.002049648,-0.0024805919,-11.180282,-12.287168,-32.163136,-35.347397,-3.0185916,3.19263,-0.06270436,0.06730928,-1.012405,-1.1126366,-0.06475653,0.0651408,-0.9489228,-1.0428694,80560.42,26725.615,18246.336,35588.473,35289.03,70877.5,1.4333282219864343,1.390931492985934
3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,0.026197999,-0.0043073683,0.0020493518,-0.0024808876,-11.18468,-12.288632,-32.17579,-35.35161,-3.0185914,3.192169,-0.06272791,0.0673342,-1.0128033,-1.1127692,-0.06478166,0.065164134,-0.9492723,-1.0429676,80582.56,26731.986,18241.062,35609.51,35309.89,70919.41,1.433218261091614,1.3909314432172526
3358,3358,3358,3358,3358,3358,3358,3358,3358,3358,3358,3358,0.026205804,-0.004307664,0.0020490559,-0.0024808876,-11.187611,-12.288632,-32.18422,-35.35161,-3.0185914,3.1917078,-0.06275147,0.06735911,-1.0130687,-1.1127692,-0.0648068,0.06518748,-0.9494971,-1.0429413,80593.63,26731.986,18235.795,35625.85,35326.094,70951.945,1.433108240390817,1.3909314432172526
3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,0.026213604,-0.004308256,0.0020490559,-0.0024811837,-11.190542,-12.290099,-32.192654,-35.355827,-3.0188217,3.1917078,-0.06277503,0.06738402,-1.0133342,-1.112902,-0.06483193,0.06521081,-0.94972205,-1.0430396,80615.77,26738.37,18235.795,35641.61,35341.72,70983.33,1.433108240390817,1.3909887502132219
3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,0.026221409,-0.004308552,0.0020487597,-0.00248148,-11.193476,-12.291566,-32.20109,-35.36005,-3.018591,3.1912465,-0.06279859,0.06740893,-1.0135999,-1.113035,-0.064857066,0.06523415,-0.94994724,-1.0431379,80626.86,26744.754,18230.521,35651.582,35351.605,71003.19,1.4329981837248837,1.3909313436798822
3361,3361,3361,3361,3361,3361,3361,3361,3361,3361,3361,3361,0.026229214,-0.004309144,0.002048464,-0.002481776,-11.197872,-12.293033,-32.21374,-35.36427,-3.018591,3.1907861,-0.06282215,0.06743383,-1.013998,-1.1131678,-0.064882204,0.065257475,-0.9502965,-1.0432361,80649.016,26751.137,18225.262,35672.613,35372.46,71045.08,1.4328883297020152,1.3909313436798822
3362,3362,3362,3362,3362,3362,3362,3362,3362,3362,3362,3362,0.026237018,-0.0043094405,0.002048464,-0.0024820718,-11.199342,-12.2944975,-32.217968,-35.368484,-3.0185916,3.1907861,-0.06284571,0.06745873,-1.0141311,-1.1133003,-0.06490734,0.0652808,-0.9503973,-1.0433341,80660.12,26757.512,18225.262,35677.344,35377.152,71054.5,1.4328883297020152,1.390931492985934
3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,0.026244824,-0.0043100324,0.0020481676,-0.0024820718,-11.203742,-12.2944975,-32.230625,-35.368484,-3.0188217,3.1903243,-0.06286926,0.06748363,-1.0145295,-1.1133003,-0.06493248,0.06530413,-0.9507468,-1.0433079,80682.27,26757.512,18219.988,35704.773,35404.35,71109.125,1.4327781295069508,1.3909887502132219
3364,3364,3364,3364,3364,3364,3364,3364,3364,3364,3364,3364,0.026252627,-0.004310328,0.0020481676,-0.0024823677,-11.205206,-12.295963,-32.234837,-35.3727,-3.0188217,3.1903243,-0.06289282,0.067508526,-1.014662,-1.1134331,-0.06495762,0.06532745,-0.9508471,-1.0434061,80693.35,26763.895,18219.988,35709.47,35409.008,71118.48,1.4327781295069508,1.3909887502132219
3365,3365,3365,3365,3365,3365,3365,3365,3365,3365,3365,3365,0.026260431,-0.00431092,0.002047872,-0.0024826638,-11.209602,-12.29743,-32.247486,-35.37692,-3.0188217,3.1898637,-0.062916376,0.06753342,-1.0150602,-1.1135659,-0.06498276,0.06535077,-0.95119625,-1.0435044,80715.51,26770.28,18214.729,35730.496,35429.86,71160.36,1.4326682035720044,1.3909887502132219
3366,3366,3366,3366,3366,3366,3366,3366,3366,3366,3366,3366,0.026268236,-0.004311216,0.0020475762,-0.0024829595,-11.212534,-12.298895,-32.25592,-35.381134,-3.0185916,3.189403,-0.062939934,0.06755831,-1.0153257,-1.1136986,-0.065007895,0.06537409,-0.95142114,-1.0436025,80726.6,26776.656,18209.469,35740.477,35439.754,71180.234,1.432558241682269,1.390931492985934
3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,0.026276037,-0.004311808,0.0020475762,-0.0024829595,-11.215466,-12.298895,-32.26435,-35.381134,-3.0190527,3.189403,-0.06296349,0.0675832,-1.0155911,-1.1136986,-0.06503304,0.065397404,-0.951646,-1.0435762,80748.766,26776.656,18209.469,35762.637,35461.727,71224.36,1.432558241682269,1.3910462280956988
3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,0.026283841,-0.0043121036,0.00204728,-0.002483256,-11.218397,-12.300364,-32.272785,-35.385357,-3.0188212,3.1889417,-0.06298706,0.06760809,-1.0158566,-1.1138315,-0.06505818,0.06542072,-0.9518708,-1.0436746,80759.836,26783.05,18204.201,35772.59,35471.598,71244.19,1.4324481244653284,1.3909886257986375
3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,0.026291644,-0.0043126955,0.0020469842,-0.0024835516,-11.222795,-12.301828,-32.28544,-35.38957,-3.0188217,3.1884809,-0.06301062,0.06763297,-1.0162548,-1.1139642,-0.065083325,0.06544402,-0.95221996,-1.0437726,80782.016,26789.428,18198.938,35793.65,35492.48,71286.125,1.4323381144962803,1.3909887502132219
3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,0.02629945,-0.0043129916,0.0020469842,-0.0024838473,-11.224262,-12.303292,-32.289658,-35.393784,-3.018822,3.1884809,-0.06303418,0.06765786,-1.0163876,-1.1140968,-0.06510847,0.06546733,-0.95232046,-1.0438706,80793.11,26795.807,18198.938,35798.363,35497.152,71295.516,1.4323381144962803,1.390988824861965
3371,3371,3371,3371,3371,3371,3371,3371,3371,3371,3371,3371,0.026307254,-0.004313584,0.002046688,-0.0024841435,-11.2286625,-12.30476,-32.30232,-35.398003,-3.018822,3.1880195,-0.063057736,0.067682736,-1.0167861,-1.1142297,-0.06513361,0.06549063,-0.95266986,-1.0439689,80815.3,26802.2,18193.672,35819.43,35518.043,71337.47,1.4322279491579089,1.390988824861965
3372,3372,3372,3372,3372,3372,3372,3372,3372,3372,3372,3372,0.026315059,-0.00431388,0.002046688,-0.0024841435,-11.23013,-12.30476,-32.306538,-35.398003,-3.0190527,3.1880195,-0.063081294,0.06770762,-1.016919,-1.1142297,-0.065158755,0.06551394,-0.9527705,-1.0439427,80826.4,26802.2,18193.672,35830.527,35529.047,71359.58,1.4322279491579089,1.3910462280956988
3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,0.026322864,-0.004314472,0.0020463923,-0.0024844399,-11.234527,-12.306228,-32.319183,-35.402225,-3.0190525,3.187559,-0.06310485,0.0677325,-1.017317,-1.1143626,-0.06518391,0.06553724,-0.9531194,-1.0440409,80848.58,26808.594,18188.416,35851.566,35549.91,71401.48,1.432117986604167,1.3910461783327273
3374,3374,3374,3374,3374,3374,3374,3374,3374,3374,3374,3374,0.026330668,-0.0043147677,0.0020463923,-0.0024847356,-11.235991,-12.307693,-32.3234,-35.40644,-3.0190525,3.187559,-0.06312841,0.06775737,-1.0174497,-1.1144952,-0.06520905,0.065560535,-0.9532198,-1.0441388,80859.66,26814.979,18188.416,35856.27,35554.57,71410.84,1.432117986604167,1.3910461783327273
3375,3375,3375,3375,3375,3375,3375,3375,3375,3375,3375,3375,0.026338469,-0.0043153595,0.002046096,-0.0024850313,-11.240391,-12.309157,-32.336056,-35.410656,-3.0190525,3.1870973,-0.06315197,0.067782246,-1.0178481,-1.1146278,-0.0652342,0.065583825,-0.953569,-1.0442369,80881.84,26821.36,18183.146,35877.344,35575.47,71452.81,1.4320077253626473,1.3910461783327273
3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,0.026346274,-0.0043156557,0.0020458002,-0.0024853277,-11.243322,-12.310625,-32.34449,-35.41488,-3.0188217,3.1866367,-0.06317554,0.067807116,-1.0181136,-1.1147608,-0.06525935,0.06560712,-0.95379376,-1.0443351,80892.945,26827.758,18177.893,35887.297,35585.34,71472.64,1.4318977147030147,1.3909887502132219
3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,0.026354078,-0.0043162475,0.0020458002,-0.0024853277,-11.246254,-12.310625,-32.352924,-35.41488,-3.019283,3.1866367,-0.063199095,0.067831986,-1.0183791,-1.1147608,-0.0652845,0.065630406,-0.9540185,-1.0443089,80915.13,26827.758,18177.893,35909.49,35607.344,71516.83,1.4318977147030147,1.3911035285142574
3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,0.026361884,-0.0043168394,0.0020455045,-0.0024856234,-11.25065,-12.31209,-32.36557,-35.41909,-3.0192833,3.186176,-0.063222654,0.06785685,-1.0187771,-1.1148934,-0.06530965,0.0656537,-0.95436734,-1.0444069,80937.33,26834.143,18172.637,35930.55,35628.23,71558.78,1.4317876680515556,1.391103603154433
3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,0.026369687,-0.0043171356,0.0020455045,-0.002485919,-11.252117,-12.313555,-32.36979,-35.423306,-3.0192838,3.186176,-0.06324622,0.06788172,-1.0189099,-1.115026,-0.065334804,0.06567698,-0.9544677,-1.0445048,80948.44,26840.527,18172.637,35935.273,35632.91,71568.19,1.4317876680515556,1.3911037275547133
3380,3380,3380,3380,3380,3380,3380,3380,3380,3380,3380,3380,0.026377491,-0.0043177274,0.0020452081,-0.0024862154,-11.256517,-12.315022,-32.382446,-35.42753,-3.0192828,3.1857145,-0.06326978,0.06790658,-1.0193084,-1.115159,-0.06535996,0.06570026,-0.954817,-1.0446031,80970.625,26846.928,18167.371,35956.33,35653.793,71610.125,1.4316774181622463,1.3911034787541374
3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,0.026385294,-0.0043180236,0.0020452081,-0.0024862154,-11.257984,-12.315022,-32.38667,-35.42753,-3.0195134,3.1857145,-0.063293345,0.067931436,-1.0194412,-1.115159,-0.06538511,0.065723546,-0.9549174,-1.0445769,80981.734,26846.928,18167.371,35967.438,35664.805,71632.24,1.4316774181622463,1.3911608505283002
3382,3382,3382,3382,3382,3382,3382,3382,3382,3382,3382,3382,0.0263930959999999,-0.0043186154,0.0020452081,-0.0024865118,-11.260916,-12.316491,-32.395103,-35.43175,-3.0197434,3.1857145,-0.06331691,0.0679563,-1.0197067,-1.115292,-0.06541027,0.06574682,-0.955142,-1.0446751,81003.94,26853.328,18167.371,35983.24,35680.473,71663.71,1.4316774181622463,1.3912180697478833
3383,3383,3383,3383,3383,3383,3383,3383,3383,3383,3383,3383,0.026400901,-0.0043189116,0.0020449122,-0.0024868075,-11.263848,-12.317955,-32.403538,-35.435966,-3.0195136,3.1852536,-0.06334048,0.06798116,-1.0199723,-1.1154245,-0.06543543,0.0657701,-0.9553668,-1.044773,81015.055,26859.715,18162.115,35993.227,35690.375,71683.6,1.431567299477057,1.3911609002855656
3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,0.0264087039999999,-0.0043195034,0.002044616,-0.0024871032,-11.268247,-12.31942,-32.41619,-35.440178,-3.0195134,3.184792,-0.06336404,0.06800602,-1.0203706,-1.1155572,-0.065460585,0.06579337,-0.9557158,-1.044871,81037.25,26866.105,18156.854,36014.297,35711.27,71725.56,1.43145700139207,1.3911608505283002
3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,3385,0.02641651,-0.0043200953,0.002044616,-0.0024871032,-11.271179,-12.31942,-32.424625,-35.440178,-3.0199745,3.184792,-0.0633876,0.06803087,-1.0206361,-1.1155572,-0.065485746,0.06581664,-0.9559404,-1.0448447,81059.47,26866.105,18156.854,36036.51,35733.297,71769.81,1.43145700139207,1.3912755593272288
3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,0.026424314,-0.004320391,0.002044616,-0.0024873996,-11.272643,-12.3208885,-32.42884,-35.4444,-3.0199738,3.184792,-0.063411176,0.06805573,-1.0207686,-1.1156901,-0.065510914,0.06583992,-0.9560405,-1.0449429,81070.56,26872.508,18156.854,36041.2,35737.945,71779.14,1.43145700139207,1.3912753851967559
3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,0.026432119,-0.0043209833,0.0020443203,-0.0024876953,-11.277042,-12.322353,-32.441494,-35.448616,-3.0199747,3.1843317,-0.06343474,0.068080574,-1.021167,-1.1158228,-0.065536074,0.065863185,-0.95638955,-1.0450408,81092.79,26878.898,18151.602,36062.29,35758.86,71821.15,1.431347001822948,1.3912756090787872
3388,3388,3388,3388,3388,3388,3388,3388,3388,3388,3388,3388,0.026439924,-0.0043212795,0.0020443203,-0.002487991,-11.278509,-12.323817,-32.445713,-35.45283,-3.0199752,3.1843317,-0.06345831,0.06810543,-1.0212998,-1.1159554,-0.06556124,0.06588645,-0.95648986,-1.0451387,81103.91,26885.287,18151.602,36067.02,35763.547,71830.56,1.431347001822948,1.3912757334576715
3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,0.026447728,-0.0043218713,0.0020443203,-0.0024882874,-11.281441,-12.325286,-32.454147,-35.457054,-3.0202048,3.1843317,-0.063481875,0.06813028,-1.0215653,-1.1160883,-0.0655864,0.06590971,-0.95671445,-1.045237,81126.125,26891.693,18151.602,36082.83,35779.223,71862.05,1.431347001822948,1.3913328466068953
3390,3390,3390,3390,3390,3390,3390,3390,3390,3390,3390,3390,0.026455529,-0.004322167,0.002044024,-0.0024882874,-11.284373,-12.325286,-32.462585,-35.457054,-3.0202045,3.1838698,-0.06350545,0.068155125,-1.0218309,-1.1160883,-0.06561157,0.06593298,-0.9569391,-1.0452106,81137.234,26891.693,18146.34,36099.195,35795.457,71894.66,1.4312366077315846,1.3913327719838284
3391,3391,3391,3391,3391,3391,3391,3391,3391,3391,3391,3391,0.0264633339999999,-0.004322759,0.002044024,-0.0024885836,-11.287305,-12.326753,-32.47102,-35.461273,-3.0204349,3.1838698,-0.063529015,0.06817997,-1.0220964,-1.1162212,-0.06563675,0.06595624,-0.95716363,-1.0453087,81159.445,26898.096,18146.34,36115.008,35811.137,71926.14,1.4312366077315846,1.391390080859056
