Strain (mm/mm),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
-0.107458755,665.7379,97.24035,267.41373,206.15039,404.93347,335.30182
-0.107482076,665.7637,97.34499,267.42465,206.16774,404.94424,335.29553
-0.107505426,665.79004,97.45021,267.43536,206.18512,404.95462,335.2891
-0.10752877,665.8172,97.55582,267.44598,206.20242,404.9646,335.28232
-0.1075521,665.8451,97.66189,267.45645,206.21973,404.9742,335.27533
-0.10757544,665.8736,97.76846,267.4667,206.237,404.9834,335.26813
-0.10759867,665.9028,97.87546,267.47684,206.25426,404.99225,335.26068
-0.107622,665.93274,97.98285,267.48682,206.27147,405.00067,335.25296
-0.10764534,665.9633,98.09081,267.4966,206.28864,405.00867,335.24515
-0.107668675,665.9947,98.19911,267.50626,206.30582,405.01633,335.23697
-0.10769201,666.0267,98.30789,267.51575,206.32295,405.02362,335.2286
-0.107715234,666.05927,98.41706,267.52512,206.34009,405.03046,335.21997
-0.10773856,666.0926,98.52666,267.5343,206.35718,405.03696,335.2112
-0.1077619,666.1268,98.63674,267.54337,206.37424,405.043,335.20212
-0.10778512,666.1615,98.747154,267.55225,206.3913,405.04874,335.19278
-0.10780846,666.19696,98.858055,267.56094,206.40831,405.05405,335.18335
-0.10783167,666.23303,98.969345,267.56952,206.42531,405.05902,335.17355
-0.10785501,666.26984,99.080956,267.578,206.44232,405.06354,335.16357
-0.10787824,666.3074,99.19306,267.58627,206.45924,405.06775,335.15338
-0.10790158,666.3455,99.3055,267.5944,206.47623,405.07156,335.14294
-0.1079248,666.3844,99.41832,267.60236,206.4931,405.075,335.13226
-0.107948124,666.424,99.53153,267.61023,206.51001,405.07806,335.12146
-0.10797134,666.4642,99.64512,267.6179,206.5269,405.08078,335.1103
-0.107994564,666.505,99.75905,267.62546,206.54376,405.0831,335.099
-0.10801789,666.5467,99.87341,267.63284,206.5606,405.08502,335.08746
-0.10804111,666.58887,99.98806,267.6401,206.57742,405.08658,335.07562
-0.108064435,666.63184,100.103096,267.64722,206.59418,405.0878,335.0636
-0.10808765,666.6755,100.21846,267.6542,206.61096,405.08856,335.0514
-0.108110875,666.7197,100.33416,267.661,206.6277,405.0891,335.03894
-0.10813409,666.7646,100.4502,267.66766,206.64445,405.0892,335.0263
-0.10815731,666.81024,100.56659,267.67426,206.66116,405.08893,335.0134
-0.108180635,666.8565,100.6833,267.68063,206.67784,405.0883,335.0003
-0.10820384,666.9035,100.80034,267.68692,206.69453,405.08734,334.9869
-0.10822706,666.951,100.91769,267.69305,206.71121,405.08597,334.97336
-0.10825027,666.99927,101.035355,267.69904,206.72786,405.08426,334.95963
-0.10827349,667.04816,101.153275,267.7049,206.74445,405.0822,334.94565
-0.1082967,667.0978,101.27157,267.7106,206.7611,405.07983,334.93152
-0.108319916,667.148,101.3901,267.7162,206.77765,405.077,334.91705
-0.10834313,667.1989,101.50892,267.72168,206.79422,405.0739,334.90244
-0.10836634,667.2505,101.62804,267.72696,206.81078,405.07053,334.8876
-0.10838954,667.3027,101.74744,267.73218,206.8273,405.06665,334.8725
-0.108412765,667.3554,101.86707,267.7372,206.84384,405.06253,334.8573
-0.10843586,667.4089,101.98699,267.74213,206.8604,405.058,334.84174
-0.10845908,667.4629,102.107216,267.74692,206.87682,405.05313,334.8261
-0.10848227,667.5178,102.22766,267.7516,206.89334,405.04797,334.81015
-0.108505495,667.5732,102.348305,267.75616,206.9098,405.04248,334.79413
-0.108528696,667.6292,102.46924,267.76056,206.92625,405.03662,334.77783
-0.1085518,667.68585,102.5904,267.76486,206.94267,405.0304,334.76126
-0.10857501,667.7431,102.7118,267.76904,206.9591,405.02393,334.74454
-0.10859822,667.801,102.83345,267.7731,206.97556,405.017,334.72757
-0.10862132,667.85956,102.955284,267.777,206.9919,405.00986,334.71048
-0.10864452,667.9187,103.07736,267.7808,207.0083,405.00232,334.6931
-0.108667724,667.97864,103.19958,267.7845,207.02466,404.9945,334.6756
-0.10869083,668.0389,103.32208,267.78806,207.041,404.9863,334.65787
-0.10871402,668.1,103.44478,267.7915,207.05736,404.97784,334.63995
-0.10873712,668.16156,103.56763,267.79486,207.07365,404.96902,334.6218
-0.10876031,668.2238,103.69064,267.79807,207.09,404.9599,334.60352
-0.10878342,668.2866,103.81387,267.80115,207.10628,404.95044,334.58493
-0.108806625,668.35004,103.93727,267.80414,207.12262,404.9407,334.56625
-0.108829714,668.4142,104.06082,267.807,207.13889,404.9306,334.54733
-0.10885281,668.4788,104.18457,267.8098,207.15517,404.92026,334.5282
-0.108876005,668.54407,104.3085,267.8124,207.17139,404.90955,334.50888
-0.1088991,668.6099,104.432526,267.81494,207.18764,404.89856,334.48935
-0.1089222,668.67633,104.55665,267.81738,207.20386,404.8873,334.46976
-0.10894529,668.7432,104.68101,267.81973,207.22011,404.87573,334.44983
-0.1089685,668.811,104.80545,267.8219,207.23631,404.8638,334.42987
-0.10899158,668.8791,104.93,267.82404,207.25252,404.85156,334.40958
-0.10901467,668.9479,105.05474,267.82608,207.26875,404.83914,334.38913
-0.10903775,669.01715,105.17956,267.82794,207.28491,404.8264,334.36853
-0.109060846,669.087,105.30448,267.82977,207.30109,404.81323,334.3478
-0.10908393,669.15753,105.429504,267.83145,207.31726,404.79993,334.3268
-0.10910701,669.2285,105.554665,267.83304,207.3334,404.78625,334.30563
-0.109130114,669.3001,105.67986,267.83456,207.34955,404.77234,334.28436
-0.10915318,669.3723,105.80521,267.83597,207.36572,404.75812,334.26285
-0.10917627,669.445,105.930595,267.83728,207.38182,404.74365,334.24115
-0.109199375,669.51825,106.05604,267.83847,207.39796,404.7289,334.21933
-0.10922245,669.59204,106.181564,267.83963,207.4141,404.71387,334.19733
-0.10924554,669.6664,106.30718,267.84064,207.43018,404.69855,334.17517
-0.10926861,669.74133,106.43285,267.84158,207.44629,404.68298,334.1528
-0.10929159,669.8167,106.55852,267.84244,207.46236,404.66708,334.13028
-0.10931468,669.8926,106.68427,267.8432,207.47849,404.651,334.10757
-0.10933776,669.9691,106.81008,267.84387,207.49455,404.63467,334.08472
-0.109360844,670.04614,106.93588,267.84445,207.51064,404.61804,334.0617
-0.10938382,670.1236,107.061775,267.84494,207.5267,404.60114,334.0385
-0.1094069,670.20166,107.187614,267.84537,207.54277,404.58398,334.01517
-0.10942997,670.2803,107.31351,267.84567,207.55887,404.5666,333.99167
-0.10945295,670.35925,107.439476,267.84595,207.57486,404.54898,333.96802
-0.10947603,670.43896,107.56531,267.8461,207.59091,404.53107,333.9442
-0.10949901,670.5189,107.69124,267.8462,207.60698,404.51297,333.92026
-0.10952208,670.59955,107.81717,267.8462,207.62303,404.49454,333.89615
-0.10954505,670.68054,107.94303,267.84613,207.63905,404.47592,333.87186
-0.109568134,670.7622,108.0689,267.84598,207.65506,404.4571,333.8474
-0.1095911,670.84424,108.19472,267.84576,207.6711,404.438,333.82285
-0.10961407,670.9267,108.320526,267.84546,207.68713,404.41867,333.7981
-0.109637156,671.00977,108.44628,267.84512,207.70314,404.39914,333.7733
-0.10966011,671.0932,108.57199,267.84467,207.71916,404.37933,333.74832
-0.10968308,671.1771,108.69771,267.84418,207.73518,404.35938,333.7231
-0.10970615,671.26166,108.8233,267.8436,207.75122,404.33917,333.69788
-0.10972912,671.3465,108.94891,267.84296,207.7672,404.31873,333.67245
-0.109752096,671.43176,109.07437,267.84225,207.78322,404.29803,333.64682
-0.10977506,671.5175,109.199814,267.84146,207.79918,404.27722,333.6212
-0.10979802,671.6038,109.325165,267.84067,207.81522,404.25613,333.59537
-0.10982099,671.6904,109.45041,267.83978,207.8312,404.2348,333.56943
-0.109843954,671.7776,109.57556,267.8388,207.84717,404.21335,333.54327
-0.10986691,671.8652,109.70061,267.8378,207.86316,404.19168,333.5171
-0.10988988,671.9531,109.82556,267.8367,207.87915,404.16977,333.49075
-0.10991285,672.0415,109.95046,267.83557,207.89516,404.14777,333.46426
-0.109935805,672.1304,110.07521,267.83438,207.91112,404.12546,333.43768
-0.10995875,672.21967,110.19986,267.83316,207.92717,404.103,333.41104
-0.10998173,672.30927,110.32436,267.83188,207.94308,404.08032,333.38425
-0.110004686,672.39935,110.448715,267.8305,207.95909,404.0575,333.35718
-0.11002764,672.48987,110.57297,267.82913,207.97507,404.03445,333.33014
-0.11005049,672.5807,110.697075,267.82773,207.99106,404.0113,333.30298
-0.11007346,672.67194,110.820984,267.8262,208.00706,403.9879,333.2757
-0.11009642,672.76373,110.94479,267.82465,208.02304,403.96436,333.24832
-0.110119365,672.85583,111.0684,267.8231,208.03903,403.94064,333.22086
-0.11014221,672.9481,111.19187,267.82147,208.055,403.91675,333.19324
-0.11016518,673.04095,111.31518,267.8198,208.071,403.89273,333.16553
-0.110188015,673.1341,111.43829,267.81808,208.08694,403.8685,333.1377
-0.11021098,673.22766,111.56121,267.81635,208.10297,403.84418,333.10977
-0.11023393,673.3216,111.68399,267.81458,208.11894,403.8196,333.0818
-0.110256776,673.4158,111.80651,267.8127,208.13496,403.79492,333.05362
-0.11027964,673.5104,111.92884,267.81088,208.15092,403.77014,333.02542
-0.11030258,673.60535,112.051025,267.80896,208.16693,403.74512,332.99713
-0.11032543,673.7006,112.17292,267.80707,208.18292,403.72003,332.9688
-0.11034838,673.7964,112.29466,267.8051,208.19891,403.69473,332.94028
-0.11037123,673.8923,112.41615,267.80316,208.21495,403.6694,332.9117
-0.11039406,673.98846,112.53741,267.8011,208.23096,403.64386,332.88312
-0.11041702,674.08514,112.65841,267.79907,208.24695,403.61823,332.8543
-0.110439874,674.1821,112.77921,267.79697,208.26295,403.5924,332.8255
-0.1104627,674.2793,112.89979,267.7949,208.27898,403.56647,332.79663
-0.11048557,674.3769,113.02006,267.7928,208.29498,403.5404,332.76767
-0.11050839,674.4747,113.140076,267.79068,208.31102,403.5143,332.73868
-0.11053134,674.57294,113.25986,267.78848,208.32704,403.48798,332.7095
-0.110554196,674.67126,113.37936,267.78632,208.34308,403.46164,332.68033
-0.110577025,674.77,113.49859,267.78412,208.35907,403.43515,332.6511
-0.11059987,674.869,113.6176,267.7819,208.37512,403.4085,332.62173
-0.1106227,674.96826,113.73624,267.77966,208.39119,403.38184,332.59244
-0.11064555,675.0679,113.85461,267.77747,208.40723,403.35495,332.56293
-0.11066838,675.1676,113.97267,267.7752,208.42331,403.3281,332.5334
-0.11069112,675.26764,114.0905,267.77295,208.43933,403.30112,332.5039
-0.110713944,675.368,114.20793,267.77063,208.4554,403.27402,332.47427
-0.11073679,675.46857,114.32513,267.7684,208.47147,403.2468,332.44455
-0.11075962,675.56934,114.44197,267.76608,208.48758,403.21954,332.41486
-0.11078245,675.6704,114.55848,267.76376,208.50362,403.1922,332.3851
-0.1108052,675.77167,114.67468,267.76147,208.51971,403.16483,332.35522
-0.11082801,675.87317,114.79051,267.7592,208.53581,403.13724,332.32538
-0.110850856,675.975,114.906044,267.75687,208.5519,403.10965,332.29544
-0.11087369,676.07697,115.02123,267.75458,208.56801,403.08206,332.26553
-0.110896416,676.179,115.13612,267.75226,208.58414,403.05432,332.23557
-0.11091925,676.2814,115.25059,267.75,208.60023,403.02655,332.2055
-0.11094198,676.384,115.3647,267.74768,208.6164,402.9987,332.1754
-0.11096481,676.4868,115.478485,267.7454,208.63252,402.97086,332.1453
-0.110987544,676.58966,115.59186,267.74313,208.64865,402.9429,332.11517
-0.111010365,676.6928,115.70486,267.74084,208.6648,402.91483,332.085
-0.11103309,676.7961,115.817505,267.7386,208.68092,402.88675,332.05484
-0.11105591,676.8996,115.92976,267.73633,208.69713,402.8587,332.02466
-0.111078635,677.00323,116.04164,267.7341,208.71329,402.8306,331.99442
-0.111101374,677.1071,116.153076,267.73184,208.72946,402.80237,331.96417
-0.111124076,677.211,116.26412,267.72964,208.74568,402.77417,331.93396
-0.11114691,677.31525,116.37483,267.72742,208.76184,402.7459,331.9036
-0.11116963,677.4195,116.48504,267.72522,208.77806,402.71765,331.87335
-0.111192346,677.52374,116.59488,267.72305,208.7943,402.68933,331.84305
-0.111215174,677.6285,116.70426,267.72092,208.81052,402.6611,331.81268
-0.11123789,677.7331,116.81332,267.71878,208.82675,402.63275,331.78244
-0.11126061,677.8378,116.92183,267.7167,208.843,402.6044,331.75204
-0.11128334,677.9428,117.02995,267.71466,208.85924,402.576,331.72177
-0.11130605,678.0477,117.13764,267.71262,208.87553,402.5476,331.69144
-0.11132875,678.1529,117.24488,267.7106,208.89177,402.5192,331.66113
-0.11135148,678.2581,117.351654,267.7086,208.9081,402.4908,331.63074
-0.1113742,678.36334,117.45797,267.70667,208.92436,402.46243,331.60052
-0.111396916,678.4688,117.563866,267.7047,208.94064,402.43408,331.5702
-0.111419626,678.5743,117.669266,267.70282,208.95699,402.4057,331.53983
-0.11144234,678.67975,117.77418,267.70093,208.9733,402.37732,331.5096
-0.11146506,678.7855,117.878654,267.6991,208.98961,402.349,331.47934
-0.111487664,678.8911,117.98264,267.6973,209.00601,402.32062,331.44916
-0.11151038,678.9968,118.08615,267.6956,209.02235,402.29233,331.41882
-0.11153309,679.10266,118.18917,267.69385,209.03868,402.264,331.38873
-0.111555785,679.2085,118.29166,267.69217,209.05508,402.23578,331.35852
-0.1115785,679.3145,118.393745,267.69055,209.07152,402.2075,331.32846
-0.11160112,679.42035,118.49526,267.68893,209.08792,402.17926,331.29828
-0.11162383,679.5263,118.59628,267.68738,209.10432,402.15112,331.26825
-0.11164642,679.6323,118.696785,267.6859,209.12076,402.12296,331.2382
-0.11166914,679.7383,118.796776,267.68445,209.13718,402.09485,331.20816
-0.11169184,679.8443,118.896255,267.68304,209.15367,402.0668,331.17816
-0.11171444,679.9503,118.99524,267.6817,209.17014,402.0388,331.14822
-0.111737154,680.05646,119.09369,267.6804,209.18658,402.01086,331.1184
-0.11175975,680.1624,119.19155,267.67914,209.20306,401.98294,331.0885
-0.11178235,680.2683,119.2889,267.67792,209.2196,401.95508,331.05878
-0.111805044,680.37445,119.38574,267.6768,209.23615,401.92728,331.029
-0.11182765,680.4803,119.48201,267.6757,209.25264,401.8996,330.99927
-0.11185035,680.58636,119.57775,267.67468,209.26923,401.8719,330.96973
-0.11187296,680.69226,119.67289,267.67368,209.28577,401.8443,330.94012
-0.11189555,680.79803,119.7675,267.6728,209.30237,401.81677,330.91058
-0.111918256,680.904,119.86158,267.67197,209.31897,401.78937,330.88116
-0.11194085,681.00977,119.955086,267.6711,209.33554,401.76193,330.85178
-0.11196345,681.11536,120.04801,267.6704,209.35216,401.73465,330.82248
-0.11198604,681.22107,120.14034,267.66974,209.36879,401.70752,330.79318
-0.11200864,681.3266,120.23213,267.66916,209.38545,401.68033,330.76404
-0.11203123,681.43207,120.32336,267.6686,209.40208,401.65338,330.735
-0.11205383,681.5376,120.41395,267.66818,209.41882,401.62646,330.70593
-0.11207651,681.643,120.50395,267.6678,209.43552,401.5996,330.6769
-0.11209912,681.74817,120.593414,267.66748,209.45221,401.57285,330.64807
-0.11212171,681.8534,120.682205,267.66724,209.46895,401.54623,330.61926
-0.1121443,681.9584,120.77048,267.66705,209.48569,401.5197,330.59058
-0.11216678,682.0633,120.858086,267.66696,209.5024,401.4933,330.56195
-0.11218938,682.16815,120.945045,267.66696,209.5192,401.467,330.53348
-0.112211965,682.2728,121.03151,267.667,209.53603,401.44083,330.505
-0.11223456,682.37744,121.117294,267.6671,209.55278,401.41473,330.47662
-0.112257145,682.48193,121.2024,267.6674,209.56964,401.38882,330.44843
-0.112279736,682.58624,121.28703,267.66763,209.58646,401.36304,330.4203
-0.112302214,682.69037,121.370926,267.66806,209.60332,401.33734,330.39224
-0.112324804,682.79443,121.45423,267.66846,209.62018,401.31177,330.36435
-0.11234739,682.8984,121.5369,267.66904,209.63708,401.28632,330.3365
-0.112369984,683.0021,121.618904,267.66968,209.65399,401.26105,330.30875
-0.112392455,683.1055,121.70029,267.67035,209.67096,401.23587,330.28113
-0.112415045,683.20886,121.78104,267.67117,209.68784,401.21088,330.25363
-0.11243763,683.3121,121.86118,267.67206,209.70486,401.186,330.22623
-0.112460114,683.41504,121.940575,267.67307,209.7218,401.1613,330.19904
-0.11248269,683.51794,122.01944,267.67413,209.73877,401.13675,330.17188
-0.11250517,683.6205,122.09755,267.67532,209.75584,401.1123,330.1448
-0.11252775,683.72296,122.17501,267.67654,209.77283,401.08804,330.1179
-0.11255022,683.82513,122.251816,267.67792,209.78993,401.06393,330.0911
-0.11257281,683.9272,122.328,267.67935,209.80698,401.04004,330.0645
-0.11259528,684.0289,122.40347,267.68094,209.82408,401.01624,330.03793
-0.11261777,684.1305,122.47835,267.68256,209.84117,400.99265,330.01157
-0.112640336,684.2319,122.55246,267.68433,209.8583,400.96924,329.98535
-0.112662815,684.3328,122.62592,267.68616,209.87546,400.94598,329.95917
-0.11268528,684.4336,122.69872,267.68808,209.89261,400.92285,329.9332
-0.11270787,684.5344,122.77085,267.69016,209.9098,400.9,329.90744
-0.112730324,684.6347,122.84229,267.6923,209.927,400.87726,329.88174
-0.1127528,684.7348,122.91299,267.69458,209.94421,400.85474,329.85617
-0.11277528,684.8346,122.98302,267.69693,209.96147,400.83234,329.83075
-0.11279775,684.93414,123.05239,267.6994,209.97871,400.8102,329.8056
-0.11282032,685.0335,123.12107,267.702,209.99603,400.78827,329.78046
-0.11284279,685.1325,123.189026,267.70465,210.01335,400.76657,329.75552
-0.11286526,685.23126,123.256256,267.7075,210.03062,400.74496,329.73074
-0.11288774,685.3296,123.32279,267.71036,210.04796,400.72357,329.70612
-0.1129102,685.4278,123.388664,267.7134,210.06534,400.70242,329.68164
-0.11293265,685.52563,123.45375,267.7165,210.08276,400.68143,329.65738
-0.11295513,685.62317,123.518234,267.71976,210.10013,400.6607,329.63324
-0.11297759,685.7204,123.581924,267.7231,210.1176,400.64023,329.60925
-0.11300006,685.8173,123.644936,267.7266,210.13503,400.61987,329.5855
-0.11302252,685.9139,123.707214,267.73016,210.15251,400.59976,329.56192
-0.11304499,686.0102,123.76879,267.73392,210.17001,400.57983,329.53845
-0.113067456,686.1061,123.829575,267.73773,210.1875,400.56024,329.5152
-0.11308993,686.20166,123.88974,267.74164,210.20505,400.54077,329.49213
-0.11311228,686.2968,123.94912,267.74576,210.22258,400.52158,329.4692
-0.11313474,686.3918,124.00777,267.74994,210.2402,400.5026,329.4465
-0.1131572,686.48627,124.06571,267.75424,210.25781,400.48386,329.424
-0.11317967,686.58044,124.12286,267.7587,210.27542,400.4654,329.40164
-0.113202125,686.6743,124.1793,267.7632,210.29309,400.44708,329.37946
-0.113224484,686.76776,124.235054,267.7679,210.3107,400.42908,329.35748
-0.11324694,686.8608,124.29003,267.77277,210.32843,400.4113,329.33572
-0.113269396,686.9534,124.34429,267.7777,210.34613,400.3938,329.31415
-0.113291755,687.0458,124.397766,267.78275,210.36385,400.37646,329.29276
-0.11331422,687.1377,124.45052,267.78793,210.38167,400.35944,329.2716
-0.113336556,687.2292,124.502556,267.7933,210.39943,400.34262,329.25064
-0.11335902,687.3203,124.55382,267.79874,210.41725,400.3261,329.22983
-0.11338137,687.411,124.60434,267.80432,210.43506,400.3098,329.20926
-0.11340383,687.5012,124.65409,267.81003,210.45294,400.2938,329.18887
-0.11342617,687.59106,124.70313,267.8159,210.47078,400.27808,329.16876
-0.11344864,687.68054,124.751335,267.8219,210.48868,400.26257,329.1488
-0.11347099,687.76953,124.79892,267.828,210.50659,400.24734,329.12906
-0.11349344,687.8583,124.84563,267.83426,210.5246,400.23242,329.10956
-0.11351579,687.9463,124.8916,267.84067,210.54256,400.21774,329.09027
-0.11353824,688.0341,124.93686,267.84717,210.56053,400.20334,329.07126
