Time (ms),SS 316 - Al 356 Composite Strain Rate 1W,SS 316 - Al 356 Composite Strain Rate 3W,SS316 Alloy Strain Rate 1W,SS316 Alloy Strain Rate 3W,Al 356 Alloy Strain Rate 1W,Al 356 Alloy Strain Rate 3W
0.08254213,-1665.0311,1603.0253,-1418.92,704.11633,-1410.7083,1302.2452
0.08255376,-1664.8497,1602.934,-1418.7573,703.9599,-1410.6399,1302.1788
0.08256539,-1664.6705,1602.8438,-1418.596,703.80493,-1410.5732,1302.1135
0.08257702,-1664.4935,1602.7545,-1418.4357,703.65137,-1410.5079,1302.0488
0.08258865,-1664.3188,1602.6659,-1418.2769,703.4993,-1410.4443,1301.9851
0.08260028,-1664.146,1602.5782,-1418.1191,703.34863,-1410.3826,1301.9224
0.0826119,-1663.9753,1602.4917,-1417.9625,703.1993,-1410.3218,1301.8602
0.082623534,-1663.8069,1602.4059,-1417.8075,703.05164,-1410.2631,1301.7991
0.082635164,-1663.6407,1602.3213,-1417.6534,702.9053,-1410.2059,1301.7389
0.082646795,-1663.4764,1602.2375,-1417.5006,702.7604,-1410.1503,1301.6793
0.082658425,-1663.3145,1602.1547,-1417.3491,702.61694,-1410.0966,1301.6208
0.08267005,-1663.1545,1602.0729,-1417.1989,702.47516,-1410.0441,1301.5632
0.08268168,-1662.9971,1601.9918,-1417.0499,702.3346,-1409.9932,1301.5065
0.08269331,-1662.8417,1601.9119,-1416.9021,702.1956,-1409.9442,1301.4504
0.08270494,-1662.6882,1601.833,-1416.7556,702.05817,-1409.8965,1301.3955
0.08271657,-1662.5371,1601.7549,-1416.6104,701.9223,-1409.8506,1301.3416
0.08272819,-1662.3881,1601.6776,-1416.4663,701.78796,-1409.8064,1301.2882
0.08273982,-1662.2412,1601.6017,-1416.3237,701.65497,-1409.7635,1301.236
0.08275145,-1662.0967,1601.5267,-1416.1821,701.52344,-1409.7225,1301.1847
0.08276308,-1661.9543,1601.4526,-1416.0421,701.39355,-1409.683,1301.1343
0.08277471,-1661.8143,1601.3794,-1415.9032,701.26526,-1409.6451,1301.0846
0.08278634,-1661.676,1601.3074,-1415.7657,701.1385,-1409.6089,1301.0361
0.08279797,-1661.5405,1601.2363,-1415.6294,701.01306,-1409.5742,1300.9882
0.0828096,-1661.4067,1601.1664,-1415.4945,700.88934,-1409.5413,1300.9415
0.08282123,-1661.2755,1601.0973,-1415.3607,700.7673,-1409.5099,1300.8958
0.08283286,-1661.1461,1601.0292,-1415.2284,700.6465,-1409.4802,1300.8507
0.08284448,-1661.0192,1600.9623,-1415.0973,700.5274,-1409.452,1300.807
0.08285611,-1660.8945,1600.8964,-1414.9674,700.41003,-1409.4255,1300.764
0.08286774,-1660.772,1600.8315,-1414.8391,700.29407,-1409.4006,1300.722
0.08287937,-1660.6517,1600.7676,-1414.7119,700.17975,-1409.3772,1300.6809
0.082891,-1660.5336,1600.7048,-1414.5862,700.0669,-1409.3557,1300.6409
0.08290263,-1660.4177,1600.6431,-1414.4617,699.9558,-1409.3357,1300.6016
0.082914256,-1660.304,1600.5824,-1414.3385,699.84625,-1409.3173,1300.5636
0.082925886,-1660.1927,1600.5226,-1414.2167,699.7383,-1409.3004,1300.5262
0.082937516,-1660.0834,1600.4639,-1414.096,699.63196,-1409.2853,1300.4899
0.08294915,-1659.9762,1600.4065,-1413.9768,699.52716,-1409.2719,1300.4547
0.08296078,-1659.8717,1600.3501,-1413.8591,699.4241,-1409.2598,1300.4205
0.0829724,-1659.769,1600.2946,-1413.7426,699.32245,-1409.2494,1300.3872
0.08298403,-1659.669,1600.2404,-1413.6274,699.22253,-1409.241,1300.355
0.08299566,-1659.5708,1600.1871,-1413.5135,699.12427,-1409.2338,1300.3236
0.08300729,-1659.4751,1600.1353,-1413.4012,699.0277,-1409.2284,1300.2933
0.08301892,-1659.3815,1600.0841,-1413.29,698.9325,-1409.2247,1300.264
0.083030544,-1659.2903,1600.034,-1413.1803,698.8393,-1409.2225,1300.2356
0.083042175,-1659.2013,1599.9854,-1413.0719,698.7475,-1409.222,1300.2084
0.083053805,-1659.1144,1599.9376,-1412.965,698.6574,-1409.223,1300.182
0.083065435,-1659.0298,1599.891,-1412.8593,698.569,-1409.2258,1300.1569
0.083077066,-1658.9478,1599.8456,-1412.7548,698.48236,-1409.2301,1300.1326
0.08308869,-1658.8674,1599.801,-1412.652,698.39703,-1409.236,1300.1093
0.08310032,-1658.7897,1599.7579,-1412.5503,698.31366,-1409.2435,1300.0872
0.08311195,-1658.7141,1599.7157,-1412.4502,698.23193,-1409.2528,1300.0659
0.08312358,-1658.6407,1599.6747,-1412.3513,698.15186,-1409.2637,1300.0457
0.08313521,-1658.5696,1599.6348,-1412.254,698.07336,-1409.2761,1300.0266
0.08314683,-1658.501,1599.5963,-1412.158,697.9967,-1409.29,1300.0084
0.08315846,-1658.4344,1599.5585,-1412.0632,697.9216,-1409.3058,1299.9915
0.08317009,-1658.37,1599.5222,-1411.9698,697.8482,-1409.3231,1299.9755
0.083181724,-1658.3079,1599.4867,-1411.878,697.7765,-1409.3422,1299.9604
0.083193354,-1658.248,1599.4526,-1411.7875,697.7066,-1409.3625,1299.9467
0.083204985,-1658.1907,1599.4193,-1411.6985,697.6382,-1409.3849,1299.9338
0.08321661,-1658.1354,1599.3877,-1411.6108,697.5717,-1409.4086,1299.9221
0.08322824,-1658.0823,1599.3569,-1411.5244,697.50665,-1409.4338,1299.9111
0.08323987,-1658.0316,1599.3273,-1411.4395,697.4435,-1409.4609,1299.9014
0.0832515,-1657.9829,1599.2988,-1411.356,697.382,-1409.4895,1299.8928
0.08326313,-1657.9366,1599.2717,-1411.2739,697.3222,-1409.5197,1299.8854
0.08327475,-1657.8927,1599.2457,-1411.1931,697.2643,-1409.5516,1299.8788
0.08328638,-1657.851,1599.221,-1411.1139,697.20776,-1409.585,1299.8733
0.08329801,-1657.8114,1599.1974,-1411.0359,697.15314,-1409.6201,1299.8689
0.08330964,-1657.7742,1599.1747,-1410.9595,697.1002,-1409.6567,1299.8657
0.08332127,-1657.7389,1599.1533,-1410.8844,697.0492,-1409.695,1299.8634
0.083332896,-1657.7063,1599.1333,-1410.8108,696.99976,-1409.7349,1299.8623
0.08334453,-1657.6758,1599.1143,-1410.7385,696.95197,-1409.7764,1299.8622
0.08335616,-1657.6476,1599.0966,-1410.6678,696.90594,-1409.8193,1299.8633
0.08336779,-1657.6215,1599.08,-1410.5984,696.8618,-1409.864,1299.8654
0.08337942,-1657.5977,1599.0647,-1410.5304,696.8193,-1409.9103,1299.8687
0.08339104,-1657.5762,1599.0503,-1410.464,696.77856,-1409.9581,1299.8728
0.08340267,-1657.5569,1599.0374,-1410.3987,696.73956,-1410.0077,1299.8782
0.0834143,-1657.5398,1599.0258,-1410.3352,696.7021,-1410.0587,1299.8846
0.08342593,-1657.525,1599.0153,-1410.2728,696.6665,-1410.1113,1299.8922
0.08343756,-1657.5125,1599.0057,-1410.212,696.6327,-1410.1656,1299.9009
0.08344919,-1657.5022,1598.9976,-1410.1526,696.60077,-1410.2214,1299.9106
0.083460815,-1657.494,1598.9907,-1410.0947,696.5703,-1410.2787,1299.9216
0.083472446,-1657.4883,1598.985,-1410.0383,696.5419,-1410.3378,1299.9336
0.083484076,-1657.4846,1598.9806,-1409.983,696.5149,-1410.3983,1299.9467
0.08349571,-1657.4833,1598.977,-1409.9296,696.48987,-1410.4606,1299.9608
0.08350734,-1657.484,1598.9752,-1409.8772,696.4665,-1410.5244,1299.9762
0.08351896,-1657.4872,1598.9744,-1409.8265,696.4451,-1410.5896,1299.9926
0.08353059,-1657.4924,1598.9746,-1409.7771,696.4251,-1410.6565,1300.01
0.08354222,-1657.5,1598.9762,-1409.7292,696.4073,-1410.7247,1300.0286
0.08355385,-1657.5096,1598.9791,-1409.6827,696.3909,-1410.7949,1300.0483
0.08356548,-1657.5216,1598.9832,-1409.6378,696.37646,-1410.8665,1300.0692
0.083577104,-1657.5358,1598.9884,-1409.5942,696.36365,-1410.9397,1300.0912
0.083588734,-1657.5522,1598.995,-1409.5521,696.35254,-1411.0143,1300.1141
0.083600365,-1657.5708,1599.0026,-1409.5116,696.34326,-1411.0907,1300.1384
0.083611995,-1657.5916,1599.0118,-1409.4722,696.3359,-1411.1685,1300.1637
0.083623625,-1657.6147,1599.022,-1409.4346,696.32996,-1411.2478,1300.1902
0.08363525,-1657.6398,1599.0333,-1409.3982,696.32605,-1411.3287,1300.2179
0.08364688,-1657.6672,1599.0463,-1409.3633,696.32385,-1411.4113,1300.2466
0.08365851,-1657.6969,1599.06,-1409.3298,696.3235,-1411.4952,1300.2762
0.08367014,-1657.7286,1599.0754,-1409.2979,696.32477,-1411.5808,1300.3073
0.08368177,-1657.7627,1599.0918,-1409.2673,696.32776,-1411.668,1300.3392
0.08369339,-1657.7988,1599.1094,-1409.2382,696.3327,-1411.7566,1300.3727
0.08370502,-1657.8372,1599.1284,-1409.2107,696.3393,-1411.8469,1300.4071
0.08371665,-1657.8777,1599.1487,-1409.1844,696.3475,-1411.9385,1300.4425
0.08372828,-1657.9205,1599.1702,-1409.1598,696.3578,-1412.0317,1300.479
0.083739914,-1657.9655,1599.1929,-1409.1365,696.3696,-1412.1266,1300.5167
0.083751544,-1658.0126,1599.2167,-1409.1147,696.38336,-1412.2228,1300.5557
0.08376317,-1658.0618,1599.2418,-1409.0944,696.3987,-1412.3207,1300.5956
0.0837748,-1658.1133,1599.2683,-1409.0754,696.4159,-1412.4202,1300.6367
0.08378643,-1658.1666,1599.2963,-1409.058,696.4348,-1412.5209,1300.6791
0.08379806,-1658.2224,1599.3251,-1409.042,696.45557,-1412.6233,1300.7224
0.08380969,-1658.2803,1599.3553,-1409.0276,696.47797,-1412.7273,1300.767
0.08382131,-1658.3405,1599.3865,-1409.0144,696.5022,-1412.8325,1300.8126
0.08383294,-1658.4026,1599.4193,-1409.0028,696.5281,-1412.9392,1300.8595
0.08384457,-1658.4668,1599.4532,-1408.9927,696.5559,-1413.0479,1300.9075
0.0838562,-1658.5333,1599.4885,-1408.9839,696.5853,-1413.1576,1300.9565
0.08386783,-1658.6018,1599.5249,-1408.9766,696.61664,-1413.2689,1301.0067
0.083879456,-1658.6726,1599.5626,-1408.9708,696.6495,-1413.3817,1301.0582
0.08389109,-1658.7454,1599.6017,-1408.9664,696.6842,-1413.4961,1301.1106
0.08390272,-1658.8203,1599.6421,-1408.9635,696.72076,-1413.6119,1301.1642
0.08391435,-1658.8975,1599.6833,-1408.9622,696.759,-1413.7292,1301.2191
0.08392598,-1658.9766,1599.7263,-1408.9622,696.7991,-1413.8479,1301.2749
0.0839376,-1659.0579,1599.7699,-1408.9635,696.8407,-1413.9681,1301.332
0.08394923,-1659.1414,1599.8154,-1408.9664,696.8842,-1414.0898,1301.3901
0.08396086,-1659.2267,1599.8619,-1408.9708,696.92957,-1414.213,1301.4496
0.08397249,-1659.3142,1599.9098,-1408.9766,696.9763,-1414.3375,1301.5099
0.08398412,-1659.4039,1599.9586,-1408.9839,697.0251,-1414.4636,1301.5715
0.08399575,-1659.4957,1600.0089,-1408.9926,697.07544,-1414.5911,1301.6343
0.084007375,-1659.5894,1600.0605,-1409.0027,697.1277,-1414.7201,1301.6981
0.084019005,-1659.6853,1600.1134,-1409.0144,697.1816,-1414.8505,1301.7632
0.084030636,-1659.7832,1600.1675,-1409.0275,697.23724,-1414.9822,1301.8292
0.084042266,-1659.8833,1600.2228,-1409.0419,697.2944,-1415.1155,1301.8966
0.0840539,-1659.9852,1600.2793,-1409.0579,697.35345,-1415.2502,1301.9648
0.08406552,-1660.0894,1600.337,-1409.0752,697.4144,-1415.3864,1302.0344
0.08407715,-1660.1953,1600.3961,-1409.094,697.47675,-1415.5238,1302.1051
0.08408878,-1660.3037,1600.4564,-1409.1143,697.541,-1415.6627,1302.177
0.08410041,-1660.414,1600.5181,-1409.1361,697.6069,-1415.8031,1302.2499
0.08411204,-1660.526,1600.5808,-1409.1592,697.67456,-1415.9448,1302.324
0.08412366,-1660.6403,1600.6448,-1409.1837,697.74396,-1416.088,1302.399
0.084135294,-1660.7566,1600.7103,-1409.2098,697.81494,-1416.2325,1302.4756
0.084146924,-1660.8749,1600.7766,-1409.2373,697.8878,-1416.3785,1302.5529
0.084158555,-1660.9951,1600.8446,-1409.2661,697.9623,-1416.5259,1302.6315
0.084170185,-1661.1173,1600.9137,-1409.2965,698.0384,-1416.6744,1302.7112
0.08418181,-1661.2416,1600.984,-1409.3282,698.1163,-1416.8247,1302.792
0.08419344,-1661.3678,1601.0554,-1409.3615,698.1958,-1416.976,1302.874
0.08420507,-1661.4961,1601.128,-1409.396,698.2771,-1417.1289,1302.9568
0.0842167,-1661.6262,1601.2023,-1409.4323,698.36,-1417.2831,1303.041
0.08422833,-1661.7584,1601.2773,-1409.4697,698.44464,-1417.4386,1303.1262
0.08423995,-1661.8926,1601.3539,-1409.5085,698.5309,-1417.5956,1303.2129
0.08425158,-1662.0286,1601.4315,-1409.549,698.61896,-1417.7538,1303.3003
0.08426321,-1662.1665,1601.5105,-1409.5907,698.70844,-1417.9136,1303.3889
0.08427484,-1662.3064,1601.5907,-1409.6339,698.8,-1418.0743,1303.4788
0.08428647,-1662.4482,1601.6722,-1409.6786,698.89264,-1418.2367,1303.5695
0.084298104,-1662.592,1601.7546,-1409.7245,698.98737,-1418.4003,1303.6615
0.08430973,-1662.7378,1601.8387,-1409.7721,699.08356,-1418.5652,1303.7546
0.08432136,-1662.8855,1601.9238,-1409.8208,699.1815,-1418.7314,1303.8488
0.08433299,-1663.0349,1602.01,-1409.8711,699.2811,-1418.899,1303.9438
0.08434462,-1663.1863,1602.0975,-1409.9229,699.3824,-1419.0679,1304.0403
0.08435625,-1663.3396,1602.1864,-1409.9758,699.48505,-1419.2379,1304.1378
0.08436787,-1663.495,1602.2762,-1410.0303,699.5895,-1419.4095,1304.2363
0.0843795,-1663.652,1602.3676,-1410.0863,699.6956,-1419.5823,1304.3359
0.08439113,-1663.8108,1602.46,-1410.1436,699.80347,-1419.7565,1304.4366
0.08440276,-1663.9717,1602.5533,-1410.2023,699.9126,-1419.9316,1304.5386
0.08441439,-1664.1344,1602.6482,-1410.2622,700.0236,-1420.1083,1304.6416
0.084426016,-1664.2987,1602.7443,-1410.3239,700.1361,-1420.2861,1304.7457
0.084437646,-1664.4651,1602.8414,-1410.3867,700.2504,-1420.4653,1304.8508
0.08444928,-1664.6333,1602.9396,-1410.4509,700.3661,-1420.6458,1304.9569
0.08446091,-1664.8031,1603.0394,-1410.5166,700.4836,-1420.8273,1305.0642
0.08447254,-1664.975,1603.1401,-1410.5835,700.6024,-1421.0103,1305.1726
0.08448416,-1665.1484,1603.2423,-1410.6521,700.723,-1421.1945,1305.2819
0.08449579,-1665.3239,1603.3452,-1410.722,700.8452,-1421.3796,1305.3923
0.08450742,-1665.5012,1603.4498,-1410.7931,700.9689,-1421.5663,1305.5039
0.08451905,-1665.68,1603.5553,-1410.8657,701.0941,-1421.7542,1305.6166
0.08453068,-1665.8608,1603.6619,-1410.9396,701.22095,-1421.9432,1305.7303
0.084542304,-1666.0436,1603.77,-1411.0148,701.34924,-1422.1333,1305.845
0.084553935,-1666.2277,1603.8792,-1411.0916,701.4791,-1422.325,1305.9609
0.084565565,-1666.4138,1603.9893,-1411.1697,701.6106,-1422.5176,1306.0776
0.084577195,-1666.6014,1604.1007,-1411.2489,701.7437,-1422.7114,1306.1956
0.084588826,-1666.791,1604.2133,-1411.3297,701.8783,-1422.9065,1306.3146
0.084600456,-1666.9822,1604.3269,-1411.4117,702.0144,-1423.1027,1306.4346
0.08461208,-1667.175,1604.4417,-1411.4952,702.152,-1423.2999,1306.5555
0.08462371,-1667.3699,1604.5579,-1411.5801,702.2913,-1423.4987,1306.6779
0.08463534,-1667.5662,1604.6752,-1411.6663,702.43195,-1423.6985,1306.8008
0.08464697,-1667.7643,1604.7935,-1411.7538,702.5739,-1423.8993,1306.925
0.0846586,-1667.9639,1604.913,-1411.8425,702.71765,-1424.1012,1307.0502
0.08467022,-1668.1654,1605.0337,-1411.9329,702.86285,-1424.3044,1307.1765
0.08468185,-1668.3684,1605.1555,-1412.0242,703.0095,-1424.5087,1307.3037
0.084693484,-1668.5731,1605.2783,-1412.1171,703.15753,-1424.7141,1307.4318
0.084705114,-1668.7795,1605.4023,-1412.2113,703.3072,-1424.9208,1307.5613
0.084716745,-1668.9874,1605.5276,-1412.3066,703.45844,-1425.1284,1307.6915
0.08472837,-1669.197,1605.6537,-1412.4036,703.61096,-1425.3372,1307.8228
0.08474,-1669.4084,1605.7812,-1412.5018,703.7649,-1425.5471,1307.9551
0.08475163,-1669.6212,1605.9098,-1412.6011,703.92017,-1425.7582,1308.0883
0.08476326,-1669.8358,1606.0394,-1412.7019,704.07715,-1425.9701,1308.2227
0.08477489,-1670.0518,1606.17,-1412.804,704.2356,-1426.1835,1308.3579
0.08478651,-1670.2695,1606.302,-1412.9073,704.39526,-1426.3976,1308.4943
0.08479814,-1670.489,1606.4348,-1413.0121,704.55646,-1426.6129,1308.6315
0.08480977,-1670.7096,1606.569,-1413.1179,704.719,-1426.8293,1308.7698
0.0848214,-1670.9319,1606.7041,-1413.2252,704.8831,-1427.0468,1308.9089
0.08483303,-1671.1559,1606.8403,-1413.3339,705.0486,-1427.2651,1309.0492
0.084844664,-1671.3813,1606.9777,-1413.4437,705.21545,-1427.4847,1309.1903
0.08485629,-1671.6084,1607.1161,-1413.5548,705.3836,-1427.7053,1309.3325
0.08486792,-1671.8369,1607.2556,-1413.6672,705.55316,-1427.9269,1309.4758
0.08487955,-1672.067,1607.3961,-1413.7809,705.72406,-1428.1495,1309.6196
0.08489118,-1672.2986,1607.5376,-1413.8958,705.8964,-1428.3732,1309.7649
0.08490281,-1672.5316,1607.6802,-1414.012,706.0701,-1428.5979,1309.9108
0.08491443,-1672.766,1607.824,-1414.1293,706.2451,-1428.8235,1310.0577
0.08492606,-1673.0021,1607.9686,-1414.248,706.42163,-1429.0502,1310.2054
0.08493769,-1673.2394,1608.1146,-1414.368,706.5993,-1429.2778,1310.3544
0.08494932,-1673.4784,1608.2612,-1414.4893,706.7783,-1429.5063,1310.504
0.08496095,-1673.7188,1608.4094,-1414.6118,706.95874,-1429.7358,1310.6547
0.084972575,-1673.9604,1608.5581,-1414.7355,707.14044,-1429.9666,1310.8063
0.084984206,-1674.2037,1608.7079,-1414.8604,707.32355,-1430.198,1310.9587
0.084995836,-1674.4482,1608.8588,-1414.9863,707.5078,-1430.4305,1311.112
0.08500747,-1674.6946,1609.0111,-1415.1138,707.6933,-1430.6638,1311.2666
0.0850191,-1674.9418,1609.164,-1415.2426,707.8801,-1430.8982,1311.4216
0.08503072,-1675.1904,1609.3181,-1415.3723,708.06836,-1431.1334,1311.5778
0.08504235,-1675.4408,1609.473,-1415.5033,708.2577,-1431.3695,1311.7347
0.08505398,-1675.6923,1609.629,-1415.6356,708.44855,-1431.6068,1311.8927
0.08506561,-1675.9453,1609.7858,-1415.7689,708.64044,-1431.8448,1312.0516
0.08507724,-1676.1995,1609.944,-1415.9037,708.8336,-1432.0835,1312.2112
0.085088864,-1676.4551,1610.1028,-1416.0396,709.0281,-1432.3235,1312.3716
0.085100494,-1676.712,1610.2626,-1416.1766,709.2236,-1432.5641,1312.5332
0.085112125,-1676.9701,1610.4238,-1416.3148,709.42053,-1432.8057,1312.6956
0.085123755,-1677.2299,1610.5856,-1416.4543,709.6186,-1433.048,1312.8586
0.085135385,-1677.4905,1610.7484,-1416.595,709.8179,-1433.2911,1313.0225
0.085147016,-1677.7527,1610.9121,-1416.7367,710.01825,-1433.5354,1313.1875
0.08515864,-1678.0161,1611.0769,-1416.8795,710.22,-1433.7804,1313.353
0.08517027,-1678.2808,1611.2426,-1417.0237,710.4228,-1434.0262,1313.5198
0.0851819,-1678.5465,1611.4089,-1417.169,710.6269,-1434.2727,1313.687
0.08519353,-1678.8137,1611.5767,-1417.3154,710.832,-1434.5201,1313.8552
0.08520516,-1679.0822,1611.745,-1417.4628,711.0383,-1434.7687,1314.0242
0.08521678,-1679.3516,1611.9143,-1417.6115,711.2457,-1435.0177,1314.1941
0.08522841,-1679.6226,1612.0847,-1417.7615,711.4543,-1435.2676,1314.3645
0.08524004,-1679.8945,1612.2561,-1417.9124,711.6641,-1435.5181,1314.5361
0.085251674,-1680.1677,1612.4281,-1418.0645,711.87494,-1435.7697,1314.7084
0.085263304,-1680.442,1612.601,-1418.2177,712.087,-1436.0219,1314.8813
0.08527493,-1680.7175,1612.7749,-1418.372,712.29987,-1436.2749,1315.0552
0.08528656,-1680.9943,1612.9497,-1418.5273,712.51404,-1436.5286,1315.2297
0.08529819,-1681.2721,1613.1254,-1418.684,712.7291,-1436.7831,1315.4052
0.08530982,-1681.5513,1613.3019,-1418.8416,712.9455,-1437.0383,1315.5813
0.08532145,-1681.8313,1613.479,-1419.0002,713.16284,-1437.2942,1315.758
0.08533307,-1682.1125,1613.6575,-1419.16,713.38116,-1437.5509,1315.9358
0.0853447,-1682.3949,1613.8364,-1419.3209,713.6006,-1437.8082,1316.1141
0.08535633,-1682.6782,1614.0162,-1419.4829,713.82104,-1438.0665,1316.2932
0.08536796,-1682.9628,1614.197,-1419.6461,714.0425,-1438.3252,1316.4733
0.08537959,-1683.2483,1614.3787,-1419.8102,714.2651,-1438.5847,1316.6538
0.08539122,-1683.535,1614.561,-1419.9753,714.4885,-1438.8448,1316.8352
0.08540285,-1683.8226,1614.7445,-1420.1416,714.713,-1439.1057,1317.0175
0.08541448,-1684.1112,1614.9283,-1420.309,714.93866,-1439.3673,1317.2002
0.08542611,-1684.4011,1615.1133,-1420.4773,715.1651,-1439.6295,1317.3837
0.08543774,-1684.692,1615.2988,-1420.6466,715.39246,-1439.8925,1317.5679
0.08544937,-1684.9838,1615.4854,-1420.817,715.62085,-1440.1559,1317.7527
0.08546099,-1685.2765,1615.6726,-1420.9884,715.85016,-1440.4199,1317.9385
0.08547262,-1685.5701,1615.8607,-1421.1609,716.0805,-1440.6847,1318.1246
0.08548425,-1685.8649,1616.0493,-1421.3344,716.3117,-1440.9501,1318.3115
0.08549588,-1686.1605,1616.239,-1421.5089,716.5438,-1441.216,1318.4993
0.08550751,-1686.4574,1616.4294,-1421.6843,716.77686,-1441.4825,1318.6875
0.085519135,-1686.7549,1616.6204,-1421.861,717.0109,-1441.7496,1318.8765
0.085530765,-1687.0535,1616.8121,-1422.0383,717.24567,-1442.0175,1319.0662
0.085542396,-1687.3527,1617.0049,-1422.2168,717.4814,-1442.2858,1319.2563
0.085554026,-1687.6531,1617.1981,-1422.3964,717.71796,-1442.5546,1319.4471
0.08556566,-1687.9546,1617.3921,-1422.5765,717.95544,-1442.824,1319.6385
0.08557728,-1688.2565,1617.5868,-1422.7579,718.1938,-1443.0939,1319.8308
0.08558891,-1688.5594,1617.7823,-1422.9404,718.43304,-1443.3646,1320.0236
0.08560054,-1688.8633,1617.9784,-1423.1237,718.67285,-1443.6357,1320.217
0.08561217,-1689.168,1618.1753,-1423.3077,718.9137,-1443.9071,1320.4109
0.0856238,-1689.4735,1618.3728,-1423.4932,719.15546,-1444.1793,1320.6055
0.08563542,-1689.7799,1618.5712,-1423.6791,719.3977,-1444.4519,1320.8007
0.085647054,-1690.087,1618.7701,-1423.8662,719.641,-1444.725,1320.9963
0.085658684,-1690.3951,1618.9694,-1424.0542,719.8851,-1444.9987,1321.1929
0.085670315,-1690.7039,1619.1697,-1424.243,720.12976,-1445.2726,1321.3895
0.085681945,-1691.0134,1619.3708,-1424.433,720.3753,-1445.5471,1321.587
0.085693575,-1691.3237,1619.5721,-1424.6237,720.6215,-1445.8221,1321.785
0.0857052,-1691.6349,1619.7742,-1424.8152,720.8684,-1446.0977,1321.9835
0.08571683,-1691.9468,1619.9772,-1425.0077,721.11633,-1446.3734,1322.1825
0.08572846,-1692.2592,1620.1805,-1425.2009,721.3647,-1446.6497,1322.3823
0.08574009,-1692.5726,1620.3844,-1425.3953,721.6139,-1446.9264,1322.5826
0.08575172,-1692.8867,1620.5894,-1425.5906,721.8637,-1447.2036,1322.7831
0.08576334,-1693.2013,1620.7946,-1425.7865,722.1143,-1447.4812,1322.9844
0.08577497,-1693.5168,1621.0002,-1425.9833,722.3656,-1447.7592,1323.1859
0.0857866,-1693.833,1621.2069,-1426.181,722.61743,-1448.0375,1323.3882
0.085798234,-1694.1497,1621.4136,-1426.3795,722.87006,-1448.3162,1323.5907
0.085809864,-1694.4672,1621.6212,-1426.5789,723.1232,-1448.5953,1323.7941
0.08582149,-1694.7853,1621.8295,-1426.7792,723.3771,-1448.8749,1323.9976
0.08583312,-1695.104,1622.0382,-1426.9801,723.63153,-1449.1547,1324.2017
0.08584475,-1695.4231,1622.2473,-1427.1821,723.8866,-1449.4349,1324.4064
0.08585638,-1695.7432,1622.4572,-1427.3848,724.14233,-1449.7153,1324.6112
0.08586801,-1696.0636,1622.6676,-1427.5881,724.3986,-1449.9961,1324.8168
0.08587963,-1696.385,1622.8783,-1427.7925,724.6555,-1450.2772,1325.0225
0.08589126,-1696.7064,1623.0897,-1427.9974,724.91296,-1450.5587,1325.2289
0.08590289,-1697.0289,1623.3015,-1428.2035,725.17096,-1450.8405,1325.4355
0.08591452,-1697.3517,1623.5139,-1428.4099,725.4294,-1451.1226,1325.6428
0.08592615,-1697.675,1623.7268,-1428.6173,725.6886,-1451.4048,1325.8503
0.085937776,-1697.999,1623.94,-1428.8254,725.9483,-1451.6874,1326.0583
0.085949406,-1698.3234,1624.1539,-1429.0343,726.2084,-1451.9703,1326.2667
0.08596104,-1698.6483,1624.368,-1429.2439,726.46906,-1452.2534,1326.4753
0.08597267,-1698.9738,1624.583,-1429.4543,726.7302,-1452.5369,1326.6844
0.0859843,-1699.2997,1624.7981,-1429.6655,726.9918,-1452.8204,1326.8939
0.08599593,-1699.626,1625.0138,-1429.8774,727.254,-1453.1042,1327.1038
